RGA=350000
18.10.1989	1828.47	1831.50	1806.24	1828.13	0
19.10.1989	1838.52	1878.97	1838.52	1875.05	0
20.10.1989	1883.93	1886.88	1856.21	1864.32	0
23.10.1989	1860.24	1872.56	1860.15	1865.54	0
24.10.1989	1873.68	1879.79	1807.40	1832.88	0
25.10.1989	1832.19	1834.52	1812.33	1826.81	0
26.10.1989	1818.08	1836.87	1813.78	1815.99	0
27.10.1989	1790.09	1797.62	1762.40	1768.27	0
30.10.1989	1763.97	1806.32	1763.97	1804.99	0
31.10.1989	1816.60	1832.33	1807.82	1819.51	0
02.11.1989	1822.06	1829.97	1813.06	1820.58	0
03.11.1989	1812.31	1814.84	1793.88	1808.04	0
06.11.1989	1805.95	1807.63	1778.49	1782.92	0
07.11.1989	1765.59	1771.13	1751.33	1770.97	0
08.11.1989	1776.05	1784.55	1770.54	1784.55	0
09.11.1989	1799.32	1806.50	1797.18	1801.09	0
10.11.1989	1796.47	1820.33	1791.67	1820.33	0
13.11.1989	1813.00	1824.94	1812.87	1819.51	0
14.11.1989	1819.69	1821.41	1811.51	1814.52	0
15.11.1989	1808.20	1816.87	1804.52	1816.63	0
16.11.1989	1817.18	1838.83	1814.68	1830.01	0
17.11.1989	1827.42	1838.11	1824.11	1837.66	0
20.11.1989	1833.10	1850.67	1831.09	1834.50	0
21.11.1989	1828.37	1829.51	1816.17	1825.21	0
22.11.1989	1822.61	1837.19	1822.61	1837.19	0
23.11.1989	1840.15	1853.87	1838.12	1843.56	0
24.11.1989	1843.50	1861.00	1843.06	1858.09	0
27.11.1989	1861.78	1863.81	1852.36	1863.81	0
28.11.1989	1862.93	1864.82	1856.39	1860.24	0
29.11.1989	1861.94	1879.37	1861.53	1872.30	0
30.11.1989	1872.51	1890.90	1871.46	1890.43	0
01.12.1989	1895.73	1919.72	1895.73	1919.72	0
04.12.1989	1932.58	1943.89	1932.45	1939.09	0
05.12.1989	1943.23	1949.31	1931.12	1939.26	0
06.12.1989	1936.03	1960.43	1935.86	1960.29	0
07.12.1989	1965.30	1975.70	1957.18	1965.63	0
